model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_family_mean_conv5way_step39000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_family_mean_conv5way_step39000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.240381
v52_family_mean_conv5way_step39000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.155129
v52_family_mean_conv5way_step39000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.058939
v52_family_mean_conv5way_step39000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.168457
v52_family_mean_conv5way_step39000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.210619
v52_family_mean_conv5way_step39000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.032893
v52_family_mean_conv5way_step39000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.063858
v52_family_mean_conv5way_step39000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.179442
v52_family_mean_conv5way_step39000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.002497
v52_family_mean_conv5way_step39000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.213880
v52_family_mean_conv5way_step39000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.031355
v52_family_mean_conv5way_step39000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.053572
v52_family_mean_conv5way_step39000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.063376
v52_family_mean_conv5way_step39000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.222502
v52_family_mean_conv5way_step39000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.048120
v52_family_mean_conv5way_step39000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.529289
v52_family_mean_conv5way_step39000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.060855
v52_family_mean_conv5way_step39000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	0.046150
v52_family_mean_conv5way_step39000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.300072
v52_family_mean_conv5way_step39000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.236972
v52_family_mean_conv5way_step39000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.053190
v52_family_mean_conv5way_step39000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.092634
v52_family_mean_conv5way_step39000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.117992
v52_family_mean_conv5way_step39000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.131450
v52_family_mean_conv5way_step39000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.295706
v52_family_mean_conv5way_step39000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.204089
v52_family_mean_conv5way_step39000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.012843
v52_family_mean_conv5way_step39000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.194874
v52_family_mean_conv5way_step39000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.045990
v52_family_mean_conv5way_step39000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.052717
v52_family_mean_conv5way_step39000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.027426
v52_family_mean_conv5way_step39000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.013813
v52_family_mean_conv5way_step39000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.053218
v52_family_mean_conv5way_step39000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.002789
v52_family_mean_conv5way_step39000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.021746
v52_family_mean_conv5way_step39000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.263114
v52_family_mean_conv5way_step39000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	0.012054
v52_family_mean_conv5way_step39000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.240381
v52_family_mean_conv5way_step39000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_family_mean_conv5way_step39000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.305594
v52_family_mean_conv5way_step39000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.382131
v52_family_mean_conv5way_step39000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.013960
v52_family_mean_conv5way_step39000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.173311
v52_family_mean_conv5way_step39000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.412276
v52_family_mean_conv5way_step39000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.510790
v52_family_mean_conv5way_step39000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.422372
v52_family_mean_conv5way_step39000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.304110
v52_family_mean_conv5way_step39000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.095325
v52_family_mean_conv5way_step39000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.167888
v52_family_mean_conv5way_step39000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.238172
v52_family_mean_conv5way_step39000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.385580
v52_family_mean_conv5way_step39000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.165714
v52_family_mean_conv5way_step39000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.323101
v52_family_mean_conv5way_step39000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.324570
v52_family_mean_conv5way_step39000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.323741
v52_family_mean_conv5way_step39000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.347892
v52_family_mean_conv5way_step39000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.041341
v52_family_mean_conv5way_step39000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.174624
v52_family_mean_conv5way_step39000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.391391
v52_family_mean_conv5way_step39000	bam_Latn	jav_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.321748
v52_family_mean_conv5way_step39000	bam_Latn	kor_Hang	tail	head	Mande	Koreanic	Latn	Hang	-0.106377
v52_family_mean_conv5way_step39000	bam_Latn	lao_Laoo	tail	head	Mande	Kra-Dai	Latn	Laoo	0.008426
v52_family_mean_conv5way_step39000	bam_Latn	lij_Latn	tail	tail	Mande	Romance	Latn	Latn	0.181027
v52_family_mean_conv5way_step39000	bam_Latn	mar_Deva	tail	head	Mande	Indo-Aryan	Latn	Deva	-0.105961
v52_family_mean_conv5way_step39000	bam_Latn	mlg_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.347043
v52_family_mean_conv5way_step39000	bam_Latn	msa_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.104051
v52_family_mean_conv5way_step39000	bam_Latn	nld_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.308209
v52_family_mean_conv5way_step39000	bam_Latn	pol_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.427309
v52_family_mean_conv5way_step39000	bam_Latn	por_Latn	tail	head	Mande	Romance	Latn	Latn	-0.490676
v52_family_mean_conv5way_step39000	bam_Latn	ron_Latn	tail	head	Mande	Romance	Latn	Latn	-0.413905
v52_family_mean_conv5way_step39000	bam_Latn	slk_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.387561
v52_family_mean_conv5way_step39000	bam_Latn	slv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.359370
v52_family_mean_conv5way_step39000	bam_Latn	tgl_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.078382
v52_family_mean_conv5way_step39000	bam_Latn	xav_Latn	tail	tail	Mande	Macro-Je	Latn	Latn	0.317147
v52_family_mean_conv5way_step39000	bam_Latn	xho_Latn	tail	head	Mande	Bantu	Latn	Latn	0.415215
v52_family_mean_conv5way_step39000	cat_Latn	ara_Arab	head	head	Romance	Semitic	Latn	Arab	-0.155129
v52_family_mean_conv5way_step39000	cat_Latn	bam_Latn	head	tail	Romance	Mande	Latn	Latn	-0.305594
v52_family_mean_conv5way_step39000	cat_Latn	cat_Latn	head	head	Romance	Romance	Latn	Latn	1.000000
v52_family_mean_conv5way_step39000	cat_Latn	ces_Latn	head	head	Romance	Slavic	Latn	Latn	0.141714
v52_family_mean_conv5way_step39000	cat_Latn	cmn_Hani	head	head	Romance	Sinitic	Latn	Hani	-0.241330
v52_family_mean_conv5way_step39000	cat_Latn	csb_Latn	head	tail	Romance	Slavic	Latn	Latn	-0.063254
v52_family_mean_conv5way_step39000	cat_Latn	deu_Latn	head	head	Romance	Germanic	Latn	Latn	0.110861
v52_family_mean_conv5way_step39000	cat_Latn	dtp_Latn	head	tail	Romance	Austronesian	Latn	Latn	-0.425291
v52_family_mean_conv5way_step39000	cat_Latn	ell_Grek	head	head	Romance	Hellenic	Latn	Grek	0.221707
v52_family_mean_conv5way_step39000	cat_Latn	eng_Latn	head	head	Romance	Germanic	Latn	Latn	0.122086
v52_family_mean_conv5way_step39000	cat_Latn	epo_Latn	head	head	Romance	Constructed	Latn	Latn	0.287686
v52_family_mean_conv5way_step39000	cat_Latn	est_Latn	head	head	Romance	Uralic	Latn	Latn	-0.019772
v52_family_mean_conv5way_step39000	cat_Latn	fin_Latn	head	head	Romance	Uralic	Latn	Latn	-0.096291
v52_family_mean_conv5way_step39000	cat_Latn	fra_Latn	head	head	Romance	Romance	Latn	Latn	0.594835
v52_family_mean_conv5way_step39000	cat_Latn	fur_Latn	head	tail	Romance	Romance	Latn	Latn	0.359038
v52_family_mean_conv5way_step39000	cat_Latn	hau_Latn	head	head	Romance	Afro-Asiatic	Latn	Latn	-0.284818
v52_family_mean_conv5way_step39000	cat_Latn	heb_Hebr	head	head	Romance	Semitic	Latn	Hebr	-0.050717
v52_family_mean_conv5way_step39000	cat_Latn	hrv_Latn	head	head	Romance	Slavic	Latn	Latn	0.051983
v52_family_mean_conv5way_step39000	cat_Latn	hun_Latn	head	head	Romance	Uralic	Latn	Latn	0.137928
v52_family_mean_conv5way_step39000	cat_Latn	ile_Latn	head	tail	Romance	Constructed	Latn	Latn	0.243128
v52_family_mean_conv5way_step39000	cat_Latn	ind_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.197118
v52_family_mean_conv5way_step39000	cat_Latn	ita_Latn	head	head	Romance	Romance	Latn	Latn	0.646989
v52_family_mean_conv5way_step39000	cat_Latn	jav_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.301357
v52_family_mean_conv5way_step39000	cat_Latn	kor_Hang	head	head	Romance	Koreanic	Latn	Hang	-0.208896
v52_family_mean_conv5way_step39000	cat_Latn	lao_Laoo	head	head	Romance	Kra-Dai	Latn	Laoo	-0.169291
v52_family_mean_conv5way_step39000	cat_Latn	lij_Latn	head	tail	Romance	Romance	Latn	Latn	0.408995
v52_family_mean_conv5way_step39000	cat_Latn	mar_Deva	head	head	Romance	Indo-Aryan	Latn	Deva	-0.220847
v52_family_mean_conv5way_step39000	cat_Latn	mlg_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.214884
v52_family_mean_conv5way_step39000	cat_Latn	msa_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.288652
v52_family_mean_conv5way_step39000	cat_Latn	nld_Latn	head	head	Romance	Germanic	Latn	Latn	0.153561
v52_family_mean_conv5way_step39000	cat_Latn	pol_Latn	head	head	Romance	Slavic	Latn	Latn	0.183225
v52_family_mean_conv5way_step39000	cat_Latn	por_Latn	head	head	Romance	Romance	Latn	Latn	0.655146
v52_family_mean_conv5way_step39000	cat_Latn	ron_Latn	head	head	Romance	Romance	Latn	Latn	0.479324
v52_family_mean_conv5way_step39000	cat_Latn	slk_Latn	head	head	Romance	Slavic	Latn	Latn	0.186137
v52_family_mean_conv5way_step39000	cat_Latn	slv_Latn	head	head	Romance	Slavic	Latn	Latn	0.079459
v52_family_mean_conv5way_step39000	cat_Latn	tgl_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.110867
v52_family_mean_conv5way_step39000	cat_Latn	xav_Latn	head	tail	Romance	Macro-Je	Latn	Latn	-0.260840
v52_family_mean_conv5way_step39000	cat_Latn	xho_Latn	head	head	Romance	Bantu	Latn	Latn	-0.308888
v52_family_mean_conv5way_step39000	ces_Latn	ara_Arab	head	head	Slavic	Semitic	Latn	Arab	-0.058939
v52_family_mean_conv5way_step39000	ces_Latn	bam_Latn	head	tail	Slavic	Mande	Latn	Latn	-0.382131
v52_family_mean_conv5way_step39000	ces_Latn	cat_Latn	head	head	Slavic	Romance	Latn	Latn	0.141714
