model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_random_conv5way_step35000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_random_conv5way_step35000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.174797
v52_random_conv5way_step35000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.202670
v52_random_conv5way_step35000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.101283
v52_random_conv5way_step35000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.132097
v52_random_conv5way_step35000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.125848
v52_random_conv5way_step35000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.091290
v52_random_conv5way_step35000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	0.015383
v52_random_conv5way_step35000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.145432
v52_random_conv5way_step35000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.006149
v52_random_conv5way_step35000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.232345
v52_random_conv5way_step35000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.112465
v52_random_conv5way_step35000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.008752
v52_random_conv5way_step35000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.112551
v52_random_conv5way_step35000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.151463
v52_random_conv5way_step35000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.062358
v52_random_conv5way_step35000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.574734
v52_random_conv5way_step35000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.047558
v52_random_conv5way_step35000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.023066
v52_random_conv5way_step35000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.254193
v52_random_conv5way_step35000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.196935
v52_random_conv5way_step35000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.062980
v52_random_conv5way_step35000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.042347
