model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_weighted_fvt_conv5way_step17000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_weighted_fvt_conv5way_step17000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.206254
v52_weighted_fvt_conv5way_step17000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.173985
v52_weighted_fvt_conv5way_step17000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.074518
v52_weighted_fvt_conv5way_step17000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.202652
v52_weighted_fvt_conv5way_step17000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.218511
v52_weighted_fvt_conv5way_step17000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.056605
v52_weighted_fvt_conv5way_step17000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.060303
v52_weighted_fvt_conv5way_step17000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.198469
v52_weighted_fvt_conv5way_step17000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.029247
v52_weighted_fvt_conv5way_step17000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.296442
v52_weighted_fvt_conv5way_step17000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.119759
v52_weighted_fvt_conv5way_step17000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.017448
v52_weighted_fvt_conv5way_step17000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.024525
v52_weighted_fvt_conv5way_step17000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.240908
v52_weighted_fvt_conv5way_step17000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.045815
v52_weighted_fvt_conv5way_step17000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.577198
v52_weighted_fvt_conv5way_step17000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.087509
v52_weighted_fvt_conv5way_step17000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	0.001731
v52_weighted_fvt_conv5way_step17000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.302435
v52_weighted_fvt_conv5way_step17000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.216599
v52_weighted_fvt_conv5way_step17000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.049777
v52_weighted_fvt_conv5way_step17000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.118089
v52_weighted_fvt_conv5way_step17000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.102818
