model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_family_mean_conv5way_step35000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_family_mean_conv5way_step35000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.246728
v52_family_mean_conv5way_step35000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.157897
v52_family_mean_conv5way_step35000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.057065
v52_family_mean_conv5way_step35000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.158496
v52_family_mean_conv5way_step35000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.220099
v52_family_mean_conv5way_step35000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.033596
v52_family_mean_conv5way_step35000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.050459
v52_family_mean_conv5way_step35000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.186749
v52_family_mean_conv5way_step35000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.001607
v52_family_mean_conv5way_step35000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.226550
v52_family_mean_conv5way_step35000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.039706
v52_family_mean_conv5way_step35000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.047724
v52_family_mean_conv5way_step35000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.058197
v52_family_mean_conv5way_step35000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.228343
v52_family_mean_conv5way_step35000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.041765
v52_family_mean_conv5way_step35000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.543063
v52_family_mean_conv5way_step35000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.067090
v52_family_mean_conv5way_step35000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	0.033590
v52_family_mean_conv5way_step35000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.301353
v52_family_mean_conv5way_step35000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.240708
v52_family_mean_conv5way_step35000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.046615
v52_family_mean_conv5way_step35000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.095018
v52_family_mean_conv5way_step35000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.110850
v52_family_mean_conv5way_step35000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.126608
v52_family_mean_conv5way_step35000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.286718
v52_family_mean_conv5way_step35000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.201345
v52_family_mean_conv5way_step35000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.027269
v52_family_mean_conv5way_step35000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.202805
v52_family_mean_conv5way_step35000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.052151
v52_family_mean_conv5way_step35000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.043899
v52_family_mean_conv5way_step35000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.034689
v52_family_mean_conv5way_step35000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.018243
v52_family_mean_conv5way_step35000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.052906
v52_family_mean_conv5way_step35000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.003924
v52_family_mean_conv5way_step35000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.035191
v52_family_mean_conv5way_step35000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.257367
v52_family_mean_conv5way_step35000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	0.025832
v52_family_mean_conv5way_step35000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.246728
v52_family_mean_conv5way_step35000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_family_mean_conv5way_step35000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.300917
v52_family_mean_conv5way_step35000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.377493
v52_family_mean_conv5way_step35000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.023508
v52_family_mean_conv5way_step35000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.181196
v52_family_mean_conv5way_step35000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.400117
v52_family_mean_conv5way_step35000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.491055
v52_family_mean_conv5way_step35000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.420506
v52_family_mean_conv5way_step35000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.309130
v52_family_mean_conv5way_step35000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.091414
v52_family_mean_conv5way_step35000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.157071
v52_family_mean_conv5way_step35000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.233526
v52_family_mean_conv5way_step35000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.375900
v52_family_mean_conv5way_step35000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.172669
v52_family_mean_conv5way_step35000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.321606
v52_family_mean_conv5way_step35000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.323384
v52_family_mean_conv5way_step35000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.331031
v52_family_mean_conv5way_step35000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.350336
v52_family_mean_conv5way_step35000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.046293
v52_family_mean_conv5way_step35000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.187947
v52_family_mean_conv5way_step35000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.384486
v52_family_mean_conv5way_step35000	bam_Latn	jav_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.319014
v52_family_mean_conv5way_step35000	bam_Latn	kor_Hang	tail	head	Mande	Koreanic	Latn	Hang	-0.102987
v52_family_mean_conv5way_step35000	bam_Latn	lao_Laoo	tail	head	Mande	Kra-Dai	Latn	Laoo	0.014737
v52_family_mean_conv5way_step35000	bam_Latn	lij_Latn	tail	tail	Mande	Romance	Latn	Latn	0.193371
v52_family_mean_conv5way_step35000	bam_Latn	mar_Deva	tail	head	Mande	Indo-Aryan	Latn	Deva	-0.096646
v52_family_mean_conv5way_step35000	bam_Latn	mlg_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.328723
v52_family_mean_conv5way_step35000	bam_Latn	msa_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.120767
v52_family_mean_conv5way_step35000	bam_Latn	nld_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.295270
v52_family_mean_conv5way_step35000	bam_Latn	pol_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.430391
v52_family_mean_conv5way_step35000	bam_Latn	por_Latn	tail	head	Mande	Romance	Latn	Latn	-0.485587
v52_family_mean_conv5way_step35000	bam_Latn	ron_Latn	tail	head	Mande	Romance	Latn	Latn	-0.406758
v52_family_mean_conv5way_step35000	bam_Latn	slk_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.383587
v52_family_mean_conv5way_step35000	bam_Latn	slv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.362070
v52_family_mean_conv5way_step35000	bam_Latn	tgl_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.074658
v52_family_mean_conv5way_step35000	bam_Latn	xav_Latn	tail	tail	Mande	Macro-Je	Latn	Latn	0.300208
v52_family_mean_conv5way_step35000	bam_Latn	xho_Latn	tail	head	Mande	Bantu	Latn	Latn	0.396604
v52_family_mean_conv5way_step35000	cat_Latn	ara_Arab	head	head	Romance	Semitic	Latn	Arab	-0.157897
v52_family_mean_conv5way_step35000	cat_Latn	bam_Latn	head	tail	Romance	Mande	Latn	Latn	-0.300917
v52_family_mean_conv5way_step35000	cat_Latn	cat_Latn	head	head	Romance	Romance	Latn	Latn	1.000000
v52_family_mean_conv5way_step35000	cat_Latn	ces_Latn	head	head	Romance	Slavic	Latn	Latn	0.127866
v52_family_mean_conv5way_step35000	cat_Latn	cmn_Hani	head	head	Romance	Sinitic	Latn	Hani	-0.243105
v52_family_mean_conv5way_step35000	cat_Latn	csb_Latn	head	tail	Romance	Slavic	Latn	Latn	-0.059371
v52_family_mean_conv5way_step35000	cat_Latn	deu_Latn	head	head	Romance	Germanic	Latn	Latn	0.107593
v52_family_mean_conv5way_step35000	cat_Latn	dtp_Latn	head	tail	Romance	Austronesian	Latn	Latn	-0.419515
v52_family_mean_conv5way_step35000	cat_Latn	ell_Grek	head	head	Romance	Hellenic	Latn	Grek	0.214859
v52_family_mean_conv5way_step35000	cat_Latn	eng_Latn	head	head	Romance	Germanic	Latn	Latn	0.137122
v52_family_mean_conv5way_step35000	cat_Latn	epo_Latn	head	head	Romance	Constructed	Latn	Latn	0.294215
v52_family_mean_conv5way_step35000	cat_Latn	est_Latn	head	head	Romance	Uralic	Latn	Latn	-0.043968
v52_family_mean_conv5way_step35000	cat_Latn	fin_Latn	head	head	Romance	Uralic	Latn	Latn	-0.100165
v52_family_mean_conv5way_step35000	cat_Latn	fra_Latn	head	head	Romance	Romance	Latn	Latn	0.615147
v52_family_mean_conv5way_step35000	cat_Latn	fur_Latn	head	tail	Romance	Romance	Latn	Latn	0.363049
v52_family_mean_conv5way_step35000	cat_Latn	hau_Latn	head	head	Romance	Afro-Asiatic	Latn	Latn	-0.283654
v52_family_mean_conv5way_step35000	cat_Latn	heb_Hebr	head	head	Romance	Semitic	Latn	Hebr	-0.059875
v52_family_mean_conv5way_step35000	cat_Latn	hrv_Latn	head	head	Romance	Slavic	Latn	Latn	0.043446
v52_family_mean_conv5way_step35000	cat_Latn	hun_Latn	head	head	Romance	Uralic	Latn	Latn	0.142688
v52_family_mean_conv5way_step35000	cat_Latn	ile_Latn	head	tail	Romance	Constructed	Latn	Latn	0.258525
v52_family_mean_conv5way_step35000	cat_Latn	ind_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.181410
v52_family_mean_conv5way_step35000	cat_Latn	ita_Latn	head	head	Romance	Romance	Latn	Latn	0.654894
v52_family_mean_conv5way_step35000	cat_Latn	jav_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.295435
v52_family_mean_conv5way_step35000	cat_Latn	kor_Hang	head	head	Romance	Koreanic	Latn	Hang	-0.214994
v52_family_mean_conv5way_step35000	cat_Latn	lao_Laoo	head	head	Romance	Kra-Dai	Latn	Laoo	-0.187984
v52_family_mean_conv5way_step35000	cat_Latn	lij_Latn	head	tail	Romance	Romance	Latn	Latn	0.412591
v52_family_mean_conv5way_step35000	cat_Latn	mar_Deva	head	head	Romance	Indo-Aryan	Latn	Deva	-0.233552
v52_family_mean_conv5way_step35000	cat_Latn	mlg_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.206703
v52_family_mean_conv5way_step35000	cat_Latn	msa_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.273289
v52_family_mean_conv5way_step35000	cat_Latn	nld_Latn	head	head	Romance	Germanic	Latn	Latn	0.151954
v52_family_mean_conv5way_step35000	cat_Latn	pol_Latn	head	head	Romance	Slavic	Latn	Latn	0.189953
v52_family_mean_conv5way_step35000	cat_Latn	por_Latn	head	head	Romance	Romance	Latn	Latn	0.670666
v52_family_mean_conv5way_step35000	cat_Latn	ron_Latn	head	head	Romance	Romance	Latn	Latn	0.486713
v52_family_mean_conv5way_step35000	cat_Latn	slk_Latn	head	head	Romance	Slavic	Latn	Latn	0.176721
v52_family_mean_conv5way_step35000	cat_Latn	slv_Latn	head	head	Romance	Slavic	Latn	Latn	0.072686
v52_family_mean_conv5way_step35000	cat_Latn	tgl_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.107958
v52_family_mean_conv5way_step35000	cat_Latn	xav_Latn	head	tail	Romance	Macro-Je	Latn	Latn	-0.260674
v52_family_mean_conv5way_step35000	cat_Latn	xho_Latn	head	head	Romance	Bantu	Latn	Latn	-0.317904
v52_family_mean_conv5way_step35000	ces_Latn	ara_Arab	head	head	Slavic	Semitic	Latn	Arab	-0.057065
v52_family_mean_conv5way_step35000	ces_Latn	bam_Latn	head	tail	Slavic	Mande	Latn	Latn	-0.377493
v52_family_mean_conv5way_step35000	ces_Latn	cat_Latn	head	head	Slavic	Romance	Latn	Latn	0.127866
v52_family_mean_conv5way_step35000	ces_Latn	ces_Latn	head	head	Slavic	Slavic	Latn	Latn	1.000000
v52_family_mean_conv5way_step35000	ces_Latn	cmn_Hani	head	head	Slavic	Sinitic	Latn	Hani	-0.107642
v52_family_mean_conv5way_step35000	ces_Latn	csb_Latn	head	tail	Slavic	Slavic	Latn	Latn	0.281019
v52_family_mean_conv5way_step35000	ces_Latn	deu_Latn	head	head	Slavic	Germanic	Latn	Latn	0.288407
v52_family_mean_conv5way_step35000	ces_Latn	dtp_Latn	head	tail	Slavic	Austronesian	Latn	Latn	-0.322566
v52_family_mean_conv5way_step35000	ces_Latn	ell_Grek	head	head	Slavic	Hellenic	Latn	Grek	0.240461
v52_family_mean_conv5way_step35000	ces_Latn	eng_Latn	head	head	Slavic	Germanic	Latn	Latn	0.026073
v52_family_mean_conv5way_step35000	ces_Latn	epo_Latn	head	head	Slavic	Constructed	Latn	Latn	0.145713
v52_family_mean_conv5way_step35000	ces_Latn	est_Latn	head	head	Slavic	Uralic	Latn	Latn	0.286344
v52_family_mean_conv5way_step35000	ces_Latn	fin_Latn	head	head	Slavic	Uralic	Latn	Latn	0.225263
