model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_weighted_fvt_conv5way_step40000	aligned_bible_src_eng	all	300	0.922304	0.057605	0.876131	0.968178
v52_weighted_fvt_conv5way_step40000	aligned_bible_src_eng	v5_target	300	0.922304	0.057605	0.876131	0.968178
v52_weighted_fvt_conv5way_step40000	aligned_tatoeba_src_eng	all	300	0.925582	0.204103	0.851958	0.985329
v52_weighted_fvt_conv5way_step40000	aligned_tatoeba_src_eng	v5_target	300	0.925582	0.204103	0.851958	0.985329
v52_weighted_fvt_conv5way_step40000	roundtrip_eng_pivot	all	300	0.918992	0.013582	0.876131	0.949200
v52_weighted_fvt_conv5way_step40000	roundtrip_eng_pivot	v5_target	300	0.918992	0.013582	0.876131	0.949200
v52_weighted_fvt_conv5way_step40000	roundtrip_src_eng	all	300	0.919350	0.036559	0.876131	0.949200
v52_weighted_fvt_conv5way_step40000	roundtrip_src_eng	v5_target	300	0.919350	0.036559	0.876131	0.949200
v52_weighted_fvt_conv5way_step40000	roundtrip_src_pivot	all	300	0.934620	0.296551	0.882430	0.974181
v52_weighted_fvt_conv5way_step40000	roundtrip_src_pivot	v5_target	300	0.934620	0.296551	0.882430	0.974181
v52_weighted_fvt_conv5way_step40000	same_language_bible_adjacent	all	300	0.978671	0.756717	0.916166	0.997396
v52_weighted_fvt_conv5way_step40000	same_language_bible_adjacent	v5_target	300	0.978671	0.756717	0.916166	0.997396
v52_weighted_fvt_conv5way_step40000	same_language_tatoeba_adjacent	all	300	0.944806	0.370101	0.883075	0.995533
v52_weighted_fvt_conv5way_step40000	same_language_tatoeba_adjacent	v5_target	300	0.944806	0.370101	0.883075	0.995533
