model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_random_conv5way_step25000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_random_conv5way_step25000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.176813
v52_random_conv5way_step25000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.202741
v52_random_conv5way_step25000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.100695
v52_random_conv5way_step25000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.131566
v52_random_conv5way_step25000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.123913
v52_random_conv5way_step25000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.089290
v52_random_conv5way_step25000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	0.013837
v52_random_conv5way_step25000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.144848
v52_random_conv5way_step25000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.006169
v52_random_conv5way_step25000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.230696
v52_random_conv5way_step25000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.111095
v52_random_conv5way_step25000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.009735
v52_random_conv5way_step25000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.111319
v52_random_conv5way_step25000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.149965
v52_random_conv5way_step25000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.061706
v52_random_conv5way_step25000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.574835
v52_random_conv5way_step25000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.047824
v52_random_conv5way_step25000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.022257
v52_random_conv5way_step25000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.252943
v52_random_conv5way_step25000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.195328
v52_random_conv5way_step25000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.063046
v52_random_conv5way_step25000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.044903
v52_random_conv5way_step25000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.064807
v52_random_conv5way_step25000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.063496
v52_random_conv5way_step25000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.246661
v52_random_conv5way_step25000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.181227
v52_random_conv5way_step25000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.023777
v52_random_conv5way_step25000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.171128
v52_random_conv5way_step25000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.129071
v52_random_conv5way_step25000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.014187
v52_random_conv5way_step25000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	-0.044174
v52_random_conv5way_step25000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	-0.027921
v52_random_conv5way_step25000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.104642
v52_random_conv5way_step25000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.049383
v52_random_conv5way_step25000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.019304
v52_random_conv5way_step25000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.195163
v52_random_conv5way_step25000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	0.021735
v52_random_conv5way_step25000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.176813
v52_random_conv5way_step25000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_random_conv5way_step25000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.383512
v52_random_conv5way_step25000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.435234
v52_random_conv5way_step25000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.120160
v52_random_conv5way_step25000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.371741
v52_random_conv5way_step25000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.488666
v52_random_conv5way_step25000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.584493
v52_random_conv5way_step25000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.442252
v52_random_conv5way_step25000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.430517
v52_random_conv5way_step25000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.029325
v52_random_conv5way_step25000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.177016
v52_random_conv5way_step25000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.325030
v52_random_conv5way_step25000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.517063
v52_random_conv5way_step25000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.328246
v52_random_conv5way_step25000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.508304
v52_random_conv5way_step25000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.370744
v52_random_conv5way_step25000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.363803
v52_random_conv5way_step25000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.413065
v52_random_conv5way_step25000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.105728
v52_random_conv5way_step25000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.279810
v52_random_conv5way_step25000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.471482
v52_random_conv5way_step25000	bam_Latn	jav_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.390944
v52_random_conv5way_step25000	bam_Latn	kor_Hang	tail	head	Mande	Koreanic	Latn	Hang	-0.176701
v52_random_conv5way_step25000	bam_Latn	lao_Laoo	tail	head	Mande	Kra-Dai	Latn	Laoo	0.203617
v52_random_conv5way_step25000	bam_Latn	lij_Latn	tail	tail	Mande	Romance	Latn	Latn	0.303942
v52_random_conv5way_step25000	bam_Latn	mar_Deva	tail	head	Mande	Indo-Aryan	Latn	Deva	-0.049500
v52_random_conv5way_step25000	bam_Latn	mlg_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.393447
v52_random_conv5way_step25000	bam_Latn	msa_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.218803
v52_random_conv5way_step25000	bam_Latn	nld_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.394029
v52_random_conv5way_step25000	bam_Latn	pol_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.525396
v52_random_conv5way_step25000	bam_Latn	por_Latn	tail	head	Mande	Romance	Latn	Latn	-0.559954
v52_random_conv5way_step25000	bam_Latn	ron_Latn	tail	head	Mande	Romance	Latn	Latn	-0.474255
v52_random_conv5way_step25000	bam_Latn	slk_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.470506
v52_random_conv5way_step25000	bam_Latn	slv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.414260
v52_random_conv5way_step25000	bam_Latn	tgl_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.028189
v52_random_conv5way_step25000	bam_Latn	xav_Latn	tail	tail	Mande	Macro-Je	Latn	Latn	0.289974
v52_random_conv5way_step25000	bam_Latn	xho_Latn	tail	head	Mande	Bantu	Latn	Latn	0.653013
v52_random_conv5way_step25000	cat_Latn	ara_Arab	head	head	Romance	Semitic	Latn	Arab	-0.202741
v52_random_conv5way_step25000	cat_Latn	bam_Latn	head	tail	Romance	Mande	Latn	Latn	-0.383512
v52_random_conv5way_step25000	cat_Latn	cat_Latn	head	head	Romance	Romance	Latn	Latn	1.000000
v52_random_conv5way_step25000	cat_Latn	ces_Latn	head	head	Romance	Slavic	Latn	Latn	0.174056
v52_random_conv5way_step25000	cat_Latn	cmn_Hani	head	head	Romance	Sinitic	Latn	Hani	-0.168467
v52_random_conv5way_step25000	cat_Latn	csb_Latn	head	tail	Romance	Slavic	Latn	Latn	-0.190644
v52_random_conv5way_step25000	cat_Latn	deu_Latn	head	head	Romance	Germanic	Latn	Latn	0.170113
v52_random_conv5way_step25000	cat_Latn	dtp_Latn	head	tail	Romance	Austronesian	Latn	Latn	-0.394191
v52_random_conv5way_step25000	cat_Latn	ell_Grek	head	head	Romance	Hellenic	Latn	Grek	0.237826
v52_random_conv5way_step25000	cat_Latn	eng_Latn	head	head	Romance	Germanic	Latn	Latn	0.197857
v52_random_conv5way_step25000	cat_Latn	epo_Latn	head	head	Romance	Constructed	Latn	Latn	0.314143
v52_random_conv5way_step25000	cat_Latn	est_Latn	head	head	Romance	Uralic	Latn	Latn	-0.006188
v52_random_conv5way_step25000	cat_Latn	fin_Latn	head	head	Romance	Uralic	Latn	Latn	-0.035140
v52_random_conv5way_step25000	cat_Latn	fra_Latn	head	head	Romance	Romance	Latn	Latn	0.655550
v52_random_conv5way_step25000	cat_Latn	fur_Latn	head	tail	Romance	Romance	Latn	Latn	0.239743
