model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_random_conv5way_step31000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_random_conv5way_step31000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.174839
v52_random_conv5way_step31000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.203483
v52_random_conv5way_step31000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.102461
v52_random_conv5way_step31000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.130067
v52_random_conv5way_step31000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.124963
v52_random_conv5way_step31000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.091402
v52_random_conv5way_step31000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	0.015397
v52_random_conv5way_step31000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.144706
v52_random_conv5way_step31000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.007287
v52_random_conv5way_step31000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.233934
v52_random_conv5way_step31000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.113792
v52_random_conv5way_step31000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.010542
v52_random_conv5way_step31000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.112144
v52_random_conv5way_step31000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.151406
v52_random_conv5way_step31000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.063497
v52_random_conv5way_step31000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.578370
v52_random_conv5way_step31000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.045468
v52_random_conv5way_step31000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.025711
v52_random_conv5way_step31000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.254937
v52_random_conv5way_step31000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.195820
v52_random_conv5way_step31000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.063927
v52_random_conv5way_step31000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.043009
v52_random_conv5way_step31000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.065268
v52_random_conv5way_step31000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.064792
v52_random_conv5way_step31000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.248533
v52_random_conv5way_step31000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.180241
v52_random_conv5way_step31000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.025547
v52_random_conv5way_step31000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.171255
v52_random_conv5way_step31000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.130814
v52_random_conv5way_step31000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.011614
v52_random_conv5way_step31000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	-0.044405
v52_random_conv5way_step31000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	-0.029361
v52_random_conv5way_step31000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.107499
v52_random_conv5way_step31000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.051487
v52_random_conv5way_step31000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.017083
v52_random_conv5way_step31000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.194717
v52_random_conv5way_step31000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	0.024749
v52_random_conv5way_step31000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.174839
v52_random_conv5way_step31000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_random_conv5way_step31000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.384622
v52_random_conv5way_step31000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.434818
v52_random_conv5way_step31000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.113463
v52_random_conv5way_step31000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.364400
v52_random_conv5way_step31000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.486447
v52_random_conv5way_step31000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.583973
v52_random_conv5way_step31000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.441767
v52_random_conv5way_step31000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.429007
