model_key	pair_type	group	pairs	mean_cosine	mean_centered_cosine	min_cosine	max_cosine
v52_fvt_conv5way_step17000	aligned_bible_src_eng	all	300	0.920881	0.067452	0.873880	0.969185
v52_fvt_conv5way_step17000	aligned_bible_src_eng	v5_target	300	0.920881	0.067452	0.873880	0.969185
v52_fvt_conv5way_step17000	aligned_tatoeba_src_eng	all	300	0.924378	0.196288	0.853317	0.983301
v52_fvt_conv5way_step17000	aligned_tatoeba_src_eng	v5_target	300	0.924378	0.196288	0.853317	0.983301
v52_fvt_conv5way_step17000	roundtrip_eng_pivot	all	300	0.918353	0.034043	0.873880	0.948409
v52_fvt_conv5way_step17000	roundtrip_eng_pivot	v5_target	300	0.918353	0.034043	0.873880	0.948409
v52_fvt_conv5way_step17000	roundtrip_src_eng	all	300	0.917645	0.044602	0.873880	0.948409
v52_fvt_conv5way_step17000	roundtrip_src_eng	v5_target	300	0.917645	0.044602	0.873880	0.948409
v52_fvt_conv5way_step17000	roundtrip_src_pivot	all	300	0.935127	0.315475	0.876705	0.979763
v52_fvt_conv5way_step17000	roundtrip_src_pivot	v5_target	300	0.935127	0.315475	0.876705	0.979763
v52_fvt_conv5way_step17000	same_language_bible_adjacent	all	300	0.978431	0.757157	0.918609	0.997496
v52_fvt_conv5way_step17000	same_language_bible_adjacent	v5_target	300	0.978431	0.757157	0.918609	0.997496
v52_fvt_conv5way_step17000	same_language_tatoeba_adjacent	all	300	0.945643	0.385498	0.874188	0.995378
v52_fvt_conv5way_step17000	same_language_tatoeba_adjacent	v5_target	300	0.945643	0.385498	0.874188	0.995378
