metric	method	local_step	model_key	summary_type	group	pairs	mean_cosine	mean_centered_cosine	source_file
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	aligned_bible_src_eng	all	300	0.895922	-0.087897	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	aligned_bible_src_eng	v5_target	300	0.895922	-0.087897	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	aligned_tatoeba_src_eng	all	300	0.905907	0.128820	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	aligned_tatoeba_src_eng	v5_target	300	0.905907	0.128820	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	roundtrip_eng_pivot	all	300	0.904949	-0.080989	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	roundtrip_eng_pivot	v5_target	300	0.904949	-0.080989	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	roundtrip_src_eng	all	300	0.890867	-0.112535	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	roundtrip_src_eng	v5_target	300	0.890867	-0.112535	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	roundtrip_src_pivot	all	300	0.938855	0.420351	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	roundtrip_src_pivot	v5_target	300	0.938855	0.420351	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	same_language_bible_adjacent	all	300	0.975502	0.768885	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	same_language_bible_adjacent	v5_target	300	0.975502	0.768885	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	same_language_tatoeba_adjacent	all	300	0.939710	0.386158	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	same_language_tatoeba_adjacent	v5_target	300	0.939710	0.386158	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/embedding_similarity/similarity_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_head_different_family_different_script	tail_anchored	1856	0.891012	-0.085380	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_head_different_family_same_script	tail_anchored	6100	0.895439	-0.061267	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_head_same_family	tail_anchored	1050	0.922047	0.037134	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_head_same_macro_family	tail_anchored	1550	0.911891	-0.085806	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_tail_different_family	tail_anchored	900	0.902847	0.150958	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_tail_same_family	tail_anchored	50	0.950908	0.373287	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_tail_same_macro_family	tail_anchored	100	0.936349	0.211696	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	1000	v52_family_mean_conv5way_step1000	tail_within_language	tail_anchored	350	0.954810	0.524259	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-1000/family_similarity/family_pair_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	aligned_bible_src_eng	all	300	0.901754	-0.029308	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	aligned_bible_src_eng	v5_target	300	0.901754	-0.029308	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	aligned_tatoeba_src_eng	all	300	0.913049	0.170350	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	aligned_tatoeba_src_eng	v5_target	300	0.913049	0.170350	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	roundtrip_eng_pivot	all	300	0.904139	-0.040722	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	roundtrip_eng_pivot	v5_target	300	0.904139	-0.040722	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	roundtrip_src_eng	all	300	0.897916	-0.047831	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	roundtrip_src_eng	v5_target	300	0.897916	-0.047831	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	roundtrip_src_pivot	all	300	0.936399	0.382965	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	roundtrip_src_pivot	v5_target	300	0.936399	0.382965	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	same_language_bible_adjacent	all	300	0.976029	0.760868	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	same_language_bible_adjacent	v5_target	300	0.976029	0.760868	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	same_language_tatoeba_adjacent	all	300	0.943511	0.411146	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	same_language_tatoeba_adjacent	v5_target	300	0.943511	0.411146	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/embedding_similarity/similarity_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_head_different_family_different_script	tail_anchored	1856	0.889580	-0.080638	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_head_different_family_same_script	tail_anchored	6100	0.896204	-0.048691	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_head_same_family	tail_anchored	1050	0.920242	0.051695	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_head_same_macro_family	tail_anchored	1550	0.913031	-0.058323	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_tail_different_family	tail_anchored	900	0.897993	0.099559	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_tail_same_family	tail_anchored	50	0.944296	0.295033	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_tail_same_macro_family	tail_anchored	100	0.932247	0.172038	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	10000	v52_family_mean_conv5way_step10000	tail_within_language	tail_anchored	350	0.951750	0.499931	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-10000/family_similarity/family_pair_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	aligned_bible_src_eng	all	300	0.901406	-0.037045	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	aligned_bible_src_eng	v5_target	300	0.901406	-0.037045	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	aligned_tatoeba_src_eng	all	300	0.914732	0.173769	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	aligned_tatoeba_src_eng	v5_target	300	0.914732	0.173769	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	roundtrip_eng_pivot	all	300	0.906211	-0.040852	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	roundtrip_eng_pivot	v5_target	300	0.906211	-0.040852	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	roundtrip_src_eng	all	300	0.897160	-0.059365	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	roundtrip_src_eng	v5_target	300	0.897160	-0.059365	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	roundtrip_src_pivot	all	300	0.935409	0.366455	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	roundtrip_src_pivot	v5_target	300	0.935409	0.366455	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	same_language_bible_adjacent	all	300	0.976452	0.765623	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	same_language_bible_adjacent	v5_target	300	0.976452	0.765623	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	same_language_tatoeba_adjacent	all	300	0.945262	0.416342	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	same_language_tatoeba_adjacent	v5_target	300	0.945262	0.416342	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/embedding_similarity/similarity_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_head_different_family_different_script	tail_anchored	1856	0.892431	-0.078191	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_head_different_family_same_script	tail_anchored	6100	0.898044	-0.048049	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_head_same_family	tail_anchored	1050	0.923518	0.060566	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_head_same_macro_family	tail_anchored	1550	0.916208	-0.053468	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_tail_different_family	tail_anchored	900	0.897930	0.089074	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_tail_same_family	tail_anchored	50	0.945758	0.288430	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_tail_same_macro_family	tail_anchored	100	0.933099	0.155822	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	11000	v52_family_mean_conv5way_step11000	tail_within_language	tail_anchored	350	0.952689	0.497334	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-11000/family_similarity/family_pair_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	aligned_bible_src_eng	all	300	0.903451	-0.027739	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	aligned_bible_src_eng	v5_target	300	0.903451	-0.027739	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	aligned_tatoeba_src_eng	all	300	0.915428	0.170885	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	aligned_tatoeba_src_eng	v5_target	300	0.915428	0.170885	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	roundtrip_eng_pivot	all	300	0.905618	-0.038354	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	roundtrip_eng_pivot	v5_target	300	0.905618	-0.038354	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	roundtrip_src_eng	all	300	0.900232	-0.047440	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	roundtrip_src_eng	v5_target	300	0.900232	-0.047440	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	roundtrip_src_pivot	all	300	0.936581	0.362648	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	roundtrip_src_pivot	v5_target	300	0.936581	0.362648	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	same_language_bible_adjacent	all	300	0.977517	0.766783	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	same_language_bible_adjacent	v5_target	300	0.977517	0.766783	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	same_language_tatoeba_adjacent	all	300	0.945466	0.414438	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	same_language_tatoeba_adjacent	v5_target	300	0.945466	0.414438	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/embedding_similarity/similarity_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_head_different_family_different_script	tail_anchored	1856	0.893401	-0.077209	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_head_different_family_same_script	tail_anchored	6100	0.899153	-0.049819	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_head_same_family	tail_anchored	1050	0.923019	0.066863	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_head_same_macro_family	tail_anchored	1550	0.915150	-0.051310	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_tail_different_family	tail_anchored	900	0.900819	0.092250	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_tail_same_family	tail_anchored	50	0.945098	0.295954	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_tail_same_macro_family	tail_anchored	100	0.931966	0.154377	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	12000	v52_family_mean_conv5way_step12000	tail_within_language	tail_anchored	350	0.953425	0.503434	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-12000/family_similarity/family_pair_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	aligned_bible_src_eng	all	300	0.903936	-0.009045	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	aligned_bible_src_eng	v5_target	300	0.903936	-0.009045	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	aligned_tatoeba_src_eng	all	300	0.914859	0.184658	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	aligned_tatoeba_src_eng	v5_target	300	0.914859	0.184658	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	roundtrip_eng_pivot	all	300	0.906436	-0.023015	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	roundtrip_eng_pivot	v5_target	300	0.906436	-0.023015	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	roundtrip_src_eng	all	300	0.900348	-0.030485	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	roundtrip_src_eng	v5_target	300	0.900348	-0.030485	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	roundtrip_src_pivot	all	300	0.935976	0.365405	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	roundtrip_src_pivot	v5_target	300	0.935976	0.365405	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	same_language_bible_adjacent	all	300	0.976915	0.765063	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	same_language_bible_adjacent	v5_target	300	0.976915	0.765063	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	same_language_tatoeba_adjacent	all	300	0.943301	0.408294	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	same_language_tatoeba_adjacent	v5_target	300	0.943301	0.408294	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/embedding_similarity/similarity_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_head_different_family_different_script	tail_anchored	1856	0.891448	-0.078845	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_head_different_family_same_script	tail_anchored	6100	0.897039	-0.047809	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_head_same_family	tail_anchored	1050	0.921353	0.061656	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_head_same_macro_family	tail_anchored	1550	0.914107	-0.051290	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_tail_different_family	tail_anchored	900	0.898193	0.092189	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_tail_same_family	tail_anchored	50	0.943905	0.284516	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_tail_same_macro_family	tail_anchored	100	0.930502	0.148399	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
family_similarity	family_mean	13000	v52_family_mean_conv5way_step13000	tail_within_language	tail_anchored	350	0.951744	0.494722	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-13000/family_similarity/family_pair_summary.tsv
embedding_similarity	family_mean	14000	v52_family_mean_conv5way_step14000	aligned_bible_src_eng	all	300	0.904016	-0.009406	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-14000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	14000	v52_family_mean_conv5way_step14000	aligned_bible_src_eng	v5_target	300	0.904016	-0.009406	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-14000/embedding_similarity/similarity_summary.tsv
embedding_similarity	family_mean	14000	v52_family_mean_conv5way_step14000	aligned_tatoeba_src_eng	all	300	0.915760	0.185525	docs/exp/v5.2/3_evaluation/10_convergence_similarity/family_mean/checkpoint-14000/embedding_similarity/similarity_summary.tsv
