model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_weighted_fvt_conv5way_step12000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_weighted_fvt_conv5way_step12000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.199433
v52_weighted_fvt_conv5way_step12000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.153567
v52_weighted_fvt_conv5way_step12000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.092117
v52_weighted_fvt_conv5way_step12000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.166617
v52_weighted_fvt_conv5way_step12000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.218993
v52_weighted_fvt_conv5way_step12000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.039316
v52_weighted_fvt_conv5way_step12000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.062729
v52_weighted_fvt_conv5way_step12000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.207957
v52_weighted_fvt_conv5way_step12000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.042699
v52_weighted_fvt_conv5way_step12000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.293747
v52_weighted_fvt_conv5way_step12000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.142509
v52_weighted_fvt_conv5way_step12000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.038225
v52_weighted_fvt_conv5way_step12000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.006199
v52_weighted_fvt_conv5way_step12000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.237727
v52_weighted_fvt_conv5way_step12000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.049320
v52_weighted_fvt_conv5way_step12000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.565470
v52_weighted_fvt_conv5way_step12000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.082175
v52_weighted_fvt_conv5way_step12000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.008620
v52_weighted_fvt_conv5way_step12000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.272624
v52_weighted_fvt_conv5way_step12000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.221457
v52_weighted_fvt_conv5way_step12000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.033893
v52_weighted_fvt_conv5way_step12000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.123466
v52_weighted_fvt_conv5way_step12000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.090294
v52_weighted_fvt_conv5way_step12000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.070777
v52_weighted_fvt_conv5way_step12000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.296961
v52_weighted_fvt_conv5way_step12000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.152322
v52_weighted_fvt_conv5way_step12000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.022436
v52_weighted_fvt_conv5way_step12000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.204246
v52_weighted_fvt_conv5way_step12000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.071659
v52_weighted_fvt_conv5way_step12000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.015447
v52_weighted_fvt_conv5way_step12000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.046508
v52_weighted_fvt_conv5way_step12000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.044446
v52_weighted_fvt_conv5way_step12000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.097185
v52_weighted_fvt_conv5way_step12000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.022951
v52_weighted_fvt_conv5way_step12000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.009554
v52_weighted_fvt_conv5way_step12000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.155978
v52_weighted_fvt_conv5way_step12000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	-0.034688
v52_weighted_fvt_conv5way_step12000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.199433
v52_weighted_fvt_conv5way_step12000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_weighted_fvt_conv5way_step12000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.376810
v52_weighted_fvt_conv5way_step12000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.435066
v52_weighted_fvt_conv5way_step12000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.045680
v52_weighted_fvt_conv5way_step12000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.227967
v52_weighted_fvt_conv5way_step12000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.420418
v52_weighted_fvt_conv5way_step12000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.572574
v52_weighted_fvt_conv5way_step12000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.428110
v52_weighted_fvt_conv5way_step12000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.378177
v52_weighted_fvt_conv5way_step12000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.036345
v52_weighted_fvt_conv5way_step12000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.144740
v52_weighted_fvt_conv5way_step12000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.287750
v52_weighted_fvt_conv5way_step12000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.462857
v52_weighted_fvt_conv5way_step12000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.235293
v52_weighted_fvt_conv5way_step12000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.461429
v52_weighted_fvt_conv5way_step12000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.310997
v52_weighted_fvt_conv5way_step12000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.363855
v52_weighted_fvt_conv5way_step12000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.398853
v52_weighted_fvt_conv5way_step12000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.072510
v52_weighted_fvt_conv5way_step12000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.221054
v52_weighted_fvt_conv5way_step12000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.409503
v52_weighted_fvt_conv5way_step12000	bam_Latn	jav_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.380757
v52_weighted_fvt_conv5way_step12000	bam_Latn	kor_Hang	tail	head	Mande	Koreanic	Latn	Hang	-0.089904
v52_weighted_fvt_conv5way_step12000	bam_Latn	lao_Laoo	tail	head	Mande	Kra-Dai	Latn	Laoo	0.065495
v52_weighted_fvt_conv5way_step12000	bam_Latn	lij_Latn	tail	tail	Mande	Romance	Latn	Latn	0.259207
v52_weighted_fvt_conv5way_step12000	bam_Latn	mar_Deva	tail	head	Mande	Indo-Aryan	Latn	Deva	-0.023413
v52_weighted_fvt_conv5way_step12000	bam_Latn	mlg_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.328262
v52_weighted_fvt_conv5way_step12000	bam_Latn	msa_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.163416
v52_weighted_fvt_conv5way_step12000	bam_Latn	nld_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.332121
v52_weighted_fvt_conv5way_step12000	bam_Latn	pol_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.435230
v52_weighted_fvt_conv5way_step12000	bam_Latn	por_Latn	tail	head	Mande	Romance	Latn	Latn	-0.524406
v52_weighted_fvt_conv5way_step12000	bam_Latn	ron_Latn	tail	head	Mande	Romance	Latn	Latn	-0.431699
v52_weighted_fvt_conv5way_step12000	bam_Latn	slk_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.446755
v52_weighted_fvt_conv5way_step12000	bam_Latn	slv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.400529
v52_weighted_fvt_conv5way_step12000	bam_Latn	tgl_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.035087
v52_weighted_fvt_conv5way_step12000	bam_Latn	xav_Latn	tail	tail	Mande	Macro-Je	Latn	Latn	0.243636
v52_weighted_fvt_conv5way_step12000	bam_Latn	xho_Latn	tail	head	Mande	Bantu	Latn	Latn	0.583582
v52_weighted_fvt_conv5way_step12000	cat_Latn	ara_Arab	head	head	Romance	Semitic	Latn	Arab	-0.153567
v52_weighted_fvt_conv5way_step12000	cat_Latn	bam_Latn	head	tail	Romance	Mande	Latn	Latn	-0.376810
v52_weighted_fvt_conv5way_step12000	cat_Latn	cat_Latn	head	head	Romance	Romance	Latn	Latn	1.000000
v52_weighted_fvt_conv5way_step12000	cat_Latn	ces_Latn	head	head	Romance	Slavic	Latn	Latn	0.172171
v52_weighted_fvt_conv5way_step12000	cat_Latn	cmn_Hani	head	head	Romance	Sinitic	Latn	Hani	-0.226042
v52_weighted_fvt_conv5way_step12000	cat_Latn	csb_Latn	head	tail	Romance	Slavic	Latn	Latn	-0.088715
v52_weighted_fvt_conv5way_step12000	cat_Latn	deu_Latn	head	head	Romance	Germanic	Latn	Latn	0.141987
v52_weighted_fvt_conv5way_step12000	cat_Latn	dtp_Latn	head	tail	Romance	Austronesian	Latn	Latn	-0.382961
v52_weighted_fvt_conv5way_step12000	cat_Latn	ell_Grek	head	head	Romance	Hellenic	Latn	Grek	0.209938
v52_weighted_fvt_conv5way_step12000	cat_Latn	eng_Latn	head	head	Romance	Germanic	Latn	Latn	0.172083
v52_weighted_fvt_conv5way_step12000	cat_Latn	epo_Latn	head	head	Romance	Constructed	Latn	Latn	0.294350
v52_weighted_fvt_conv5way_step12000	cat_Latn	est_Latn	head	head	Romance	Uralic	Latn	Latn	0.004569
v52_weighted_fvt_conv5way_step12000	cat_Latn	fin_Latn	head	head	Romance	Uralic	Latn	Latn	-0.046817
v52_weighted_fvt_conv5way_step12000	cat_Latn	fra_Latn	head	head	Romance	Romance	Latn	Latn	0.627078
