model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_weighted_fvt_conv5way_step29000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_weighted_fvt_conv5way_step29000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.205576
v52_weighted_fvt_conv5way_step29000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.155356
v52_weighted_fvt_conv5way_step29000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.095181
v52_weighted_fvt_conv5way_step29000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.181818
v52_weighted_fvt_conv5way_step29000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.226176
v52_weighted_fvt_conv5way_step29000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.048203
v52_weighted_fvt_conv5way_step29000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.059016
v52_weighted_fvt_conv5way_step29000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.173210
v52_weighted_fvt_conv5way_step29000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.040296
v52_weighted_fvt_conv5way_step29000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.287947
v52_weighted_fvt_conv5way_step29000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.134258
v52_weighted_fvt_conv5way_step29000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.024272
v52_weighted_fvt_conv5way_step29000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.006575
v52_weighted_fvt_conv5way_step29000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.235590
v52_weighted_fvt_conv5way_step29000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.048287
v52_weighted_fvt_conv5way_step29000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.563528
v52_weighted_fvt_conv5way_step29000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.078252
v52_weighted_fvt_conv5way_step29000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.012974
v52_weighted_fvt_conv5way_step29000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.273955
v52_weighted_fvt_conv5way_step29000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.227538
v52_weighted_fvt_conv5way_step29000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.028191
v52_weighted_fvt_conv5way_step29000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.096187
v52_weighted_fvt_conv5way_step29000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.081102
v52_weighted_fvt_conv5way_step29000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.077210
v52_weighted_fvt_conv5way_step29000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.284374
v52_weighted_fvt_conv5way_step29000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.128574
v52_weighted_fvt_conv5way_step29000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.018696
v52_weighted_fvt_conv5way_step29000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.203876
v52_weighted_fvt_conv5way_step29000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.063951
v52_weighted_fvt_conv5way_step29000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.015762
v52_weighted_fvt_conv5way_step29000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.057371
v52_weighted_fvt_conv5way_step29000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.050194
v52_weighted_fvt_conv5way_step29000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.096904
v52_weighted_fvt_conv5way_step29000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.022003
