model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_random_conv5way_step1000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_random_conv5way_step1000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.250182
v52_random_conv5way_step1000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.157509
v52_random_conv5way_step1000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.067740
v52_random_conv5way_step1000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.176234
v52_random_conv5way_step1000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.195746
v52_random_conv5way_step1000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.018992
v52_random_conv5way_step1000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.068677
v52_random_conv5way_step1000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.165469
v52_random_conv5way_step1000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.038793
v52_random_conv5way_step1000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.242431
v52_random_conv5way_step1000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.062686
v52_random_conv5way_step1000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.045633
v52_random_conv5way_step1000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.036329
v52_random_conv5way_step1000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.212682
v52_random_conv5way_step1000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.017384
v52_random_conv5way_step1000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.542439
v52_random_conv5way_step1000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.078626
v52_random_conv5way_step1000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	0.029852
v52_random_conv5way_step1000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.269370
v52_random_conv5way_step1000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.236649
v52_random_conv5way_step1000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.034591
v52_random_conv5way_step1000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.100394
v52_random_conv5way_step1000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.123423
v52_random_conv5way_step1000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.063482
v52_random_conv5way_step1000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.290301
v52_random_conv5way_step1000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.174117
v52_random_conv5way_step1000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.035814
v52_random_conv5way_step1000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.214847
v52_random_conv5way_step1000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.047678
v52_random_conv5way_step1000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.038836
v52_random_conv5way_step1000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.015369
v52_random_conv5way_step1000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.023821
v52_random_conv5way_step1000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.055633
