model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_weighted_fvt_conv5way_step15000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_weighted_fvt_conv5way_step15000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.195418
v52_weighted_fvt_conv5way_step15000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.182846
v52_weighted_fvt_conv5way_step15000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.081994
v52_weighted_fvt_conv5way_step15000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.192442
v52_weighted_fvt_conv5way_step15000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.210545
v52_weighted_fvt_conv5way_step15000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.053841
v52_weighted_fvt_conv5way_step15000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.049186
v52_weighted_fvt_conv5way_step15000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.181347
v52_weighted_fvt_conv5way_step15000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.019530
v52_weighted_fvt_conv5way_step15000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.295265
v52_weighted_fvt_conv5way_step15000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.113079
v52_weighted_fvt_conv5way_step15000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.016153
v52_weighted_fvt_conv5way_step15000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.027111
v52_weighted_fvt_conv5way_step15000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.233359
v52_weighted_fvt_conv5way_step15000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.021642
v52_weighted_fvt_conv5way_step15000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.565727
v52_weighted_fvt_conv5way_step15000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.081251
v52_weighted_fvt_conv5way_step15000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	0.002392
v52_weighted_fvt_conv5way_step15000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.288188
v52_weighted_fvt_conv5way_step15000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.217176
v52_weighted_fvt_conv5way_step15000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.056848
v52_weighted_fvt_conv5way_step15000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.114435
v52_weighted_fvt_conv5way_step15000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.090238
v52_weighted_fvt_conv5way_step15000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.088988
v52_weighted_fvt_conv5way_step15000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.289698
v52_weighted_fvt_conv5way_step15000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.143533
v52_weighted_fvt_conv5way_step15000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.011193
v52_weighted_fvt_conv5way_step15000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.194225
v52_weighted_fvt_conv5way_step15000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.072753
v52_weighted_fvt_conv5way_step15000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.019054
v52_weighted_fvt_conv5way_step15000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.026518
v52_weighted_fvt_conv5way_step15000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.032539
v52_weighted_fvt_conv5way_step15000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.092391
v52_weighted_fvt_conv5way_step15000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.018881
v52_weighted_fvt_conv5way_step15000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.006838
