model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_fvt_conv5way_step43000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_fvt_conv5way_step43000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.211217
v52_fvt_conv5way_step43000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.172728
v52_fvt_conv5way_step43000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.065249
v52_fvt_conv5way_step43000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.174317
v52_fvt_conv5way_step43000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.182995
v52_fvt_conv5way_step43000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.044464
v52_fvt_conv5way_step43000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.033519
v52_fvt_conv5way_step43000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.158020
v52_fvt_conv5way_step43000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.028941
v52_fvt_conv5way_step43000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.264143
v52_fvt_conv5way_step43000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.095659
v52_fvt_conv5way_step43000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.005302
v52_fvt_conv5way_step43000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.035419
v52_fvt_conv5way_step43000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.210341
v52_fvt_conv5way_step43000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.040418
v52_fvt_conv5way_step43000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.571311
v52_fvt_conv5way_step43000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.099357
v52_fvt_conv5way_step43000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.000886
v52_fvt_conv5way_step43000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.265464
v52_fvt_conv5way_step43000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.194676
v52_fvt_conv5way_step43000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.038140
v52_fvt_conv5way_step43000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.105506
v52_fvt_conv5way_step43000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.070261
v52_fvt_conv5way_step43000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.078070
v52_fvt_conv5way_step43000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.277605
