model_key	pair_id	source	pair_type	group	language_script_a	language_script_b	cosine	centered_cosine
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:0:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.881981	0.125776
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:1:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.911922	0.050766
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:2:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.902611	-0.184082
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:3:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.861686	-0.312381
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:4:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.919343	0.247480
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:5:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.922986	-0.010250
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:6:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.913659	0.041582
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:7:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.870820	-0.065749
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:8:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.897453	-0.186670
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:9:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.882787	0.001730
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:10:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.858795	-0.130191
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:11:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.893013	-0.040245
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:12:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.901596	-0.070096
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:13:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.888893	0.046289
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:14:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.920423	0.122942
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:15:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.869273	-0.002298
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:16:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.886406	-0.272497
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:17:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.904928	0.214176
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:18:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.859617	0.012923
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:19:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.898684	0.119794
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:20:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.888061	-0.205149
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:21:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.882267	-0.044692
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:22:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.899931	-0.133416
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:23:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.902214	-0.184365
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:24:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.893869	-0.057870
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:25:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.916048	-0.122937
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:26:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.881197	0.128766
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:27:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.841052	-0.217760
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:28:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.884567	0.197067
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:29:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.918768	0.115631
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:30:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.902825	-0.163022
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:31:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.921852	0.071561
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:32:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.904939	-0.147431
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:33:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.909091	0.163720
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:34:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.935405	0.079091
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:35:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.886490	-0.046495
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:36:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.915892	-0.051933
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:37:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.923015	0.148515
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:38:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.903913	0.148099
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:39:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.910619	-0.016302
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:40:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.890024	-0.083157
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:41:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.905591	-0.044486
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:42:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.875185	-0.079585
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:43:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.899578	-0.061337
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:44:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.876576	0.055575
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:45:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.898736	-0.021599
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:46:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.889336	-0.265347
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:47:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.891337	0.194346
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:48:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.882995	-0.259306
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:49:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.894644	-0.187642
v52_weighted_fvt_conv5way_step7000	tatoeba:dtp_Latn:50:aligned	tatoeba	aligned_tatoeba_src_eng	v5_target	dtp_Latn	eng_Latn	0.902106	-0.006828
