model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_fvt_conv5way_step42000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_fvt_conv5way_step42000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.211844
v52_fvt_conv5way_step42000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.172473
v52_fvt_conv5way_step42000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.064945
v52_fvt_conv5way_step42000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.174383
v52_fvt_conv5way_step42000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.182675
v52_fvt_conv5way_step42000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.043880
v52_fvt_conv5way_step42000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.034196
v52_fvt_conv5way_step42000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.157791
v52_fvt_conv5way_step42000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.029730
v52_fvt_conv5way_step42000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.263434
v52_fvt_conv5way_step42000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.095638
v52_fvt_conv5way_step42000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.004803
v52_fvt_conv5way_step42000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.035060
v52_fvt_conv5way_step42000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.209780
v52_fvt_conv5way_step42000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.040082
v52_fvt_conv5way_step42000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.570513
v52_fvt_conv5way_step42000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.099820
v52_fvt_conv5way_step42000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.000978
v52_fvt_conv5way_step42000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.264762
v52_fvt_conv5way_step42000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.194739
v52_fvt_conv5way_step42000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.037311
v52_fvt_conv5way_step42000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.105442
v52_fvt_conv5way_step42000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.070113
v52_fvt_conv5way_step42000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.077511
v52_fvt_conv5way_step42000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.277316
v52_fvt_conv5way_step42000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.135476
v52_fvt_conv5way_step42000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.013173
v52_fvt_conv5way_step42000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.177213
v52_fvt_conv5way_step42000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.059999
v52_fvt_conv5way_step42000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.030311
v52_fvt_conv5way_step42000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.016924
v52_fvt_conv5way_step42000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.041437
v52_fvt_conv5way_step42000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.089987
v52_fvt_conv5way_step42000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.002178
