model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_family_mean_conv5way_step48000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_family_mean_conv5way_step48000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.245623
v52_family_mean_conv5way_step48000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.149312
v52_family_mean_conv5way_step48000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.059615
v52_family_mean_conv5way_step48000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.164177
v52_family_mean_conv5way_step48000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.231294
v52_family_mean_conv5way_step48000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.027497
v52_family_mean_conv5way_step48000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.062600
v52_family_mean_conv5way_step48000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.180677
v52_family_mean_conv5way_step48000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.002690
v52_family_mean_conv5way_step48000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.225448
v52_family_mean_conv5way_step48000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.030507
v52_family_mean_conv5way_step48000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.055328
v52_family_mean_conv5way_step48000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.047843
v52_family_mean_conv5way_step48000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.235021
v52_family_mean_conv5way_step48000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.041708
v52_family_mean_conv5way_step48000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.546054
v52_family_mean_conv5way_step48000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.061205
v52_family_mean_conv5way_step48000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	0.044641
v52_family_mean_conv5way_step48000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.304441
v52_family_mean_conv5way_step48000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.244761
v52_family_mean_conv5way_step48000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.045620
v52_family_mean_conv5way_step48000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.096140
v52_family_mean_conv5way_step48000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.123428
v52_family_mean_conv5way_step48000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.131530
v52_family_mean_conv5way_step48000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.305203
v52_family_mean_conv5way_step48000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.208011
v52_family_mean_conv5way_step48000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.022477
v52_family_mean_conv5way_step48000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.198483
v52_family_mean_conv5way_step48000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.041846
v52_family_mean_conv5way_step48000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.047277
v52_family_mean_conv5way_step48000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.035160
v52_family_mean_conv5way_step48000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.026793
v52_family_mean_conv5way_step48000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.056918
v52_family_mean_conv5way_step48000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.002743
v52_family_mean_conv5way_step48000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.031584
v52_family_mean_conv5way_step48000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.262494
v52_family_mean_conv5way_step48000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	0.011496
v52_family_mean_conv5way_step48000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.245623
v52_family_mean_conv5way_step48000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_family_mean_conv5way_step48000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.300522
v52_family_mean_conv5way_step48000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.382914
v52_family_mean_conv5way_step48000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.021810
v52_family_mean_conv5way_step48000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.163252
v52_family_mean_conv5way_step48000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.411926
v52_family_mean_conv5way_step48000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.499509
v52_family_mean_conv5way_step48000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.421633
v52_family_mean_conv5way_step48000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.300202
v52_family_mean_conv5way_step48000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.084158
v52_family_mean_conv5way_step48000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.163612
v52_family_mean_conv5way_step48000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.235583
v52_family_mean_conv5way_step48000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.387950
v52_family_mean_conv5way_step48000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.167016
v52_family_mean_conv5way_step48000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.335922
v52_family_mean_conv5way_step48000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.324311
v52_family_mean_conv5way_step48000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.319657
v52_family_mean_conv5way_step48000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.340214
v52_family_mean_conv5way_step48000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.052834
v52_family_mean_conv5way_step48000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.184771
v52_family_mean_conv5way_step48000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.381791
