model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_mean_conv5way_step12000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_mean_conv5way_step12000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.208163
v52_mean_conv5way_step12000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.142327
v52_mean_conv5way_step12000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.051229
v52_mean_conv5way_step12000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.110565
v52_mean_conv5way_step12000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.169931
v52_mean_conv5way_step12000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.058535
v52_mean_conv5way_step12000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	-0.023996
v52_mean_conv5way_step12000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.156473
v52_mean_conv5way_step12000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	0.010233
v52_mean_conv5way_step12000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.213934
v52_mean_conv5way_step12000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.072983
v52_mean_conv5way_step12000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.015851
v52_mean_conv5way_step12000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.039868
v52_mean_conv5way_step12000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.218991
v52_mean_conv5way_step12000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.034593
v52_mean_conv5way_step12000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.536485
v52_mean_conv5way_step12000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.077143
v52_mean_conv5way_step12000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.000613
v52_mean_conv5way_step12000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.305476
v52_mean_conv5way_step12000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.192875
v52_mean_conv5way_step12000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.008811
v52_mean_conv5way_step12000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.116222
v52_mean_conv5way_step12000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.065778
v52_mean_conv5way_step12000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.107727
v52_mean_conv5way_step12000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.268959
v52_mean_conv5way_step12000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.139785
v52_mean_conv5way_step12000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.005414
v52_mean_conv5way_step12000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.177193
v52_mean_conv5way_step12000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.080643
v52_mean_conv5way_step12000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.059416
v52_mean_conv5way_step12000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.024807
v52_mean_conv5way_step12000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.040741
v52_mean_conv5way_step12000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.058837
v52_mean_conv5way_step12000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.010426
v52_mean_conv5way_step12000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.011429
v52_mean_conv5way_step12000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.248002
v52_mean_conv5way_step12000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	-0.021108
v52_mean_conv5way_step12000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.208163
v52_mean_conv5way_step12000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_mean_conv5way_step12000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.370513
v52_mean_conv5way_step12000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.425907
v52_mean_conv5way_step12000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.114596
v52_mean_conv5way_step12000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.247449
v52_mean_conv5way_step12000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.453623
