model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_mean_conv5way_step25000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_mean_conv5way_step25000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.192241
v52_mean_conv5way_step25000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.167825
v52_mean_conv5way_step25000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.052047
v52_mean_conv5way_step25000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.125649
v52_mean_conv5way_step25000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.168820
v52_mean_conv5way_step25000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.061726
v52_mean_conv5way_step25000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	0.006509
v52_mean_conv5way_step25000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.132718
v52_mean_conv5way_step25000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.000121
v52_mean_conv5way_step25000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.230138
v52_mean_conv5way_step25000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.075225
v52_mean_conv5way_step25000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.016129
v52_mean_conv5way_step25000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.057735
v52_mean_conv5way_step25000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.229337
v52_mean_conv5way_step25000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.034883
v52_mean_conv5way_step25000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.542481
v52_mean_conv5way_step25000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.082639
v52_mean_conv5way_step25000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.001691
v52_mean_conv5way_step25000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.300784
v52_mean_conv5way_step25000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.192822
v52_mean_conv5way_step25000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.032588
v52_mean_conv5way_step25000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.113843
v52_mean_conv5way_step25000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.066067
v52_mean_conv5way_step25000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.091139
v52_mean_conv5way_step25000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.273790
v52_mean_conv5way_step25000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.144243
v52_mean_conv5way_step25000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.003212
v52_mean_conv5way_step25000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.168993
v52_mean_conv5way_step25000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.077426
v52_mean_conv5way_step25000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.053102
v52_mean_conv5way_step25000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.003054
v52_mean_conv5way_step25000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.027846
v52_mean_conv5way_step25000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.065944
v52_mean_conv5way_step25000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.007115
v52_mean_conv5way_step25000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.024566
v52_mean_conv5way_step25000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.230379
v52_mean_conv5way_step25000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	-0.012596
v52_mean_conv5way_step25000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.192241
v52_mean_conv5way_step25000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_mean_conv5way_step25000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.366100
v52_mean_conv5way_step25000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.431119
v52_mean_conv5way_step25000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.108676
v52_mean_conv5way_step25000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.237416
v52_mean_conv5way_step25000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.447394
v52_mean_conv5way_step25000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.546932
v52_mean_conv5way_step25000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.419864
v52_mean_conv5way_step25000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.362448
v52_mean_conv5way_step25000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.042248
v52_mean_conv5way_step25000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.136503
v52_mean_conv5way_step25000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.277589
v52_mean_conv5way_step25000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.477563
v52_mean_conv5way_step25000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.274844
v52_mean_conv5way_step25000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.475984
v52_mean_conv5way_step25000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.345837
v52_mean_conv5way_step25000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.340692
v52_mean_conv5way_step25000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.353361
v52_mean_conv5way_step25000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.101100
v52_mean_conv5way_step25000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.225867
v52_mean_conv5way_step25000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.410242
v52_mean_conv5way_step25000	bam_Latn	jav_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.390171
v52_mean_conv5way_step25000	bam_Latn	kor_Hang	tail	head	Mande	Koreanic	Latn	Hang	-0.148231
v52_mean_conv5way_step25000	bam_Latn	lao_Laoo	tail	head	Mande	Kra-Dai	Latn	Laoo	0.102027
v52_mean_conv5way_step25000	bam_Latn	lij_Latn	tail	tail	Mande	Romance	Latn	Latn	0.275379
v52_mean_conv5way_step25000	bam_Latn	mar_Deva	tail	head	Mande	Indo-Aryan	Latn	Deva	-0.048936
v52_mean_conv5way_step25000	bam_Latn	mlg_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.399223
v52_mean_conv5way_step25000	bam_Latn	msa_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.176021
v52_mean_conv5way_step25000	bam_Latn	nld_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.340223
v52_mean_conv5way_step25000	bam_Latn	pol_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.471368
v52_mean_conv5way_step25000	bam_Latn	por_Latn	tail	head	Mande	Romance	Latn	Latn	-0.505884
v52_mean_conv5way_step25000	bam_Latn	ron_Latn	tail	head	Mande	Romance	Latn	Latn	-0.464815
v52_mean_conv5way_step25000	bam_Latn	slk_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.454608
v52_mean_conv5way_step25000	bam_Latn	slv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.393193
v52_mean_conv5way_step25000	bam_Latn	tgl_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.079639
v52_mean_conv5way_step25000	bam_Latn	xav_Latn	tail	tail	Mande	Macro-Je	Latn	Latn	0.249466
v52_mean_conv5way_step25000	bam_Latn	xho_Latn	tail	head	Mande	Bantu	Latn	Latn	0.626349
v52_mean_conv5way_step25000	cat_Latn	ara_Arab	head	head	Romance	Semitic	Latn	Arab	-0.167825
v52_mean_conv5way_step25000	cat_Latn	bam_Latn	head	tail	Romance	Mande	Latn	Latn	-0.366100
v52_mean_conv5way_step25000	cat_Latn	cat_Latn	head	head	Romance	Romance	Latn	Latn	1.000000
v52_mean_conv5way_step25000	cat_Latn	ces_Latn	head	head	Romance	Slavic	Latn	Latn	0.141128
v52_mean_conv5way_step25000	cat_Latn	cmn_Hani	head	head	Romance	Sinitic	Latn	Hani	-0.190725
v52_mean_conv5way_step25000	cat_Latn	csb_Latn	head	tail	Romance	Slavic	Latn	Latn	-0.119778
v52_mean_conv5way_step25000	cat_Latn	deu_Latn	head	head	Romance	Germanic	Latn	Latn	0.127910
v52_mean_conv5way_step25000	cat_Latn	dtp_Latn	head	tail	Romance	Austronesian	Latn	Latn	-0.392145
