model_key	language_script_a	language_script_b	status_a	status_b	family_a	family_b	script_a	script_b	cosine
v52_mean_conv5way_step24000	ara_Arab	ara_Arab	head	head	Semitic	Semitic	Arab	Arab	1.000000
v52_mean_conv5way_step24000	ara_Arab	bam_Latn	head	tail	Semitic	Mande	Arab	Latn	-0.193214
v52_mean_conv5way_step24000	ara_Arab	cat_Latn	head	head	Semitic	Romance	Arab	Latn	-0.165120
v52_mean_conv5way_step24000	ara_Arab	ces_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.052264
v52_mean_conv5way_step24000	ara_Arab	cmn_Hani	head	head	Semitic	Sinitic	Arab	Hani	0.125906
v52_mean_conv5way_step24000	ara_Arab	csb_Latn	head	tail	Semitic	Slavic	Arab	Latn	-0.168180
v52_mean_conv5way_step24000	ara_Arab	deu_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.062066
v52_mean_conv5way_step24000	ara_Arab	dtp_Latn	head	tail	Semitic	Austronesian	Arab	Latn	0.002866
v52_mean_conv5way_step24000	ara_Arab	ell_Grek	head	head	Semitic	Hellenic	Arab	Grek	0.133161
v52_mean_conv5way_step24000	ara_Arab	eng_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.000363
v52_mean_conv5way_step24000	ara_Arab	epo_Latn	head	head	Semitic	Constructed	Arab	Latn	-0.226732
v52_mean_conv5way_step24000	ara_Arab	est_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.074213
v52_mean_conv5way_step24000	ara_Arab	fin_Latn	head	head	Semitic	Uralic	Arab	Latn	0.017402
v52_mean_conv5way_step24000	ara_Arab	fra_Latn	head	head	Semitic	Romance	Arab	Latn	-0.057072
v52_mean_conv5way_step24000	ara_Arab	fur_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.227453
v52_mean_conv5way_step24000	ara_Arab	hau_Latn	head	head	Semitic	Afro-Asiatic	Arab	Latn	0.032166
v52_mean_conv5way_step24000	ara_Arab	heb_Hebr	head	head	Semitic	Semitic	Arab	Hebr	0.542576
v52_mean_conv5way_step24000	ara_Arab	hrv_Latn	head	head	Semitic	Slavic	Arab	Latn	0.082337
v52_mean_conv5way_step24000	ara_Arab	hun_Latn	head	head	Semitic	Uralic	Arab	Latn	-0.000159
v52_mean_conv5way_step24000	ara_Arab	ile_Latn	head	tail	Semitic	Constructed	Arab	Latn	-0.300716
v52_mean_conv5way_step24000	ara_Arab	ind_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.193335
v52_mean_conv5way_step24000	ara_Arab	ita_Latn	head	head	Semitic	Romance	Arab	Latn	-0.030303
v52_mean_conv5way_step24000	ara_Arab	jav_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.113276
v52_mean_conv5way_step24000	ara_Arab	kor_Hang	head	head	Semitic	Koreanic	Arab	Hang	0.066813
v52_mean_conv5way_step24000	ara_Arab	lao_Laoo	head	head	Semitic	Kra-Dai	Arab	Laoo	0.090681
v52_mean_conv5way_step24000	ara_Arab	lij_Latn	head	tail	Semitic	Romance	Arab	Latn	-0.272474
v52_mean_conv5way_step24000	ara_Arab	mar_Deva	head	head	Semitic	Indo-Aryan	Arab	Deva	0.144349
v52_mean_conv5way_step24000	ara_Arab	mlg_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.003703
v52_mean_conv5way_step24000	ara_Arab	msa_Latn	head	head	Semitic	Austronesian	Arab	Latn	0.169481
v52_mean_conv5way_step24000	ara_Arab	nld_Latn	head	head	Semitic	Germanic	Arab	Latn	-0.078051
v52_mean_conv5way_step24000	ara_Arab	pol_Latn	head	head	Semitic	Slavic	Arab	Latn	0.054577
v52_mean_conv5way_step24000	ara_Arab	por_Latn	head	head	Semitic	Romance	Arab	Latn	0.005300
v52_mean_conv5way_step24000	ara_Arab	ron_Latn	head	head	Semitic	Romance	Arab	Latn	0.028648
v52_mean_conv5way_step24000	ara_Arab	slk_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.064976
v52_mean_conv5way_step24000	ara_Arab	slv_Latn	head	head	Semitic	Slavic	Arab	Latn	-0.005938
v52_mean_conv5way_step24000	ara_Arab	tgl_Latn	head	head	Semitic	Austronesian	Arab	Latn	-0.024131
v52_mean_conv5way_step24000	ara_Arab	xav_Latn	head	tail	Semitic	Macro-Je	Arab	Latn	-0.233219
v52_mean_conv5way_step24000	ara_Arab	xho_Latn	head	head	Semitic	Bantu	Arab	Latn	-0.013518
v52_mean_conv5way_step24000	bam_Latn	ara_Arab	tail	head	Mande	Semitic	Latn	Arab	-0.193214
v52_mean_conv5way_step24000	bam_Latn	bam_Latn	tail	tail	Mande	Mande	Latn	Latn	1.000000
v52_mean_conv5way_step24000	bam_Latn	cat_Latn	tail	head	Mande	Romance	Latn	Latn	-0.368930
v52_mean_conv5way_step24000	bam_Latn	ces_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.431582
v52_mean_conv5way_step24000	bam_Latn	cmn_Hani	tail	head	Mande	Sinitic	Latn	Hani	-0.108632
v52_mean_conv5way_step24000	bam_Latn	csb_Latn	tail	tail	Mande	Slavic	Latn	Latn	0.235947
v52_mean_conv5way_step24000	bam_Latn	deu_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.447823
v52_mean_conv5way_step24000	bam_Latn	dtp_Latn	tail	tail	Mande	Austronesian	Latn	Latn	0.547968
v52_mean_conv5way_step24000	bam_Latn	ell_Grek	tail	head	Mande	Hellenic	Latn	Grek	-0.421031
v52_mean_conv5way_step24000	bam_Latn	eng_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.360238
v52_mean_conv5way_step24000	bam_Latn	epo_Latn	tail	head	Mande	Constructed	Latn	Latn	-0.043402
v52_mean_conv5way_step24000	bam_Latn	est_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.138721
v52_mean_conv5way_step24000	bam_Latn	fin_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.278929
v52_mean_conv5way_step24000	bam_Latn	fra_Latn	tail	head	Mande	Romance	Latn	Latn	-0.479001
v52_mean_conv5way_step24000	bam_Latn	fur_Latn	tail	tail	Mande	Romance	Latn	Latn	0.272407
v52_mean_conv5way_step24000	bam_Latn	hau_Latn	tail	head	Mande	Afro-Asiatic	Latn	Latn	0.479392
v52_mean_conv5way_step24000	bam_Latn	heb_Hebr	tail	head	Mande	Semitic	Latn	Hebr	-0.347244
v52_mean_conv5way_step24000	bam_Latn	hrv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.341347
v52_mean_conv5way_step24000	bam_Latn	hun_Latn	tail	head	Mande	Uralic	Latn	Latn	-0.355267
v52_mean_conv5way_step24000	bam_Latn	ile_Latn	tail	tail	Mande	Constructed	Latn	Latn	0.101647
v52_mean_conv5way_step24000	bam_Latn	ind_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.225752
v52_mean_conv5way_step24000	bam_Latn	ita_Latn	tail	head	Mande	Romance	Latn	Latn	-0.412641
v52_mean_conv5way_step24000	bam_Latn	jav_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.391472
v52_mean_conv5way_step24000	bam_Latn	kor_Hang	tail	head	Mande	Koreanic	Latn	Hang	-0.150063
v52_mean_conv5way_step24000	bam_Latn	lao_Laoo	tail	head	Mande	Kra-Dai	Latn	Laoo	0.101900
v52_mean_conv5way_step24000	bam_Latn	lij_Latn	tail	tail	Mande	Romance	Latn	Latn	0.273333
v52_mean_conv5way_step24000	bam_Latn	mar_Deva	tail	head	Mande	Indo-Aryan	Latn	Deva	-0.047711
v52_mean_conv5way_step24000	bam_Latn	mlg_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.401227
v52_mean_conv5way_step24000	bam_Latn	msa_Latn	tail	head	Mande	Austronesian	Latn	Latn	-0.175815
v52_mean_conv5way_step24000	bam_Latn	nld_Latn	tail	head	Mande	Germanic	Latn	Latn	-0.341517
v52_mean_conv5way_step24000	bam_Latn	pol_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.472216
v52_mean_conv5way_step24000	bam_Latn	por_Latn	tail	head	Mande	Romance	Latn	Latn	-0.507798
v52_mean_conv5way_step24000	bam_Latn	ron_Latn	tail	head	Mande	Romance	Latn	Latn	-0.465338
v52_mean_conv5way_step24000	bam_Latn	slk_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.455099
v52_mean_conv5way_step24000	bam_Latn	slv_Latn	tail	head	Mande	Slavic	Latn	Latn	-0.392841
v52_mean_conv5way_step24000	bam_Latn	tgl_Latn	tail	head	Mande	Austronesian	Latn	Latn	0.080171
v52_mean_conv5way_step24000	bam_Latn	xav_Latn	tail	tail	Mande	Macro-Je	Latn	Latn	0.252219
v52_mean_conv5way_step24000	bam_Latn	xho_Latn	tail	head	Mande	Bantu	Latn	Latn	0.629150
v52_mean_conv5way_step24000	cat_Latn	ara_Arab	head	head	Romance	Semitic	Latn	Arab	-0.165120
v52_mean_conv5way_step24000	cat_Latn	bam_Latn	head	tail	Romance	Mande	Latn	Latn	-0.368930
v52_mean_conv5way_step24000	cat_Latn	cat_Latn	head	head	Romance	Romance	Latn	Latn	1.000000
v52_mean_conv5way_step24000	cat_Latn	ces_Latn	head	head	Romance	Slavic	Latn	Latn	0.144009
v52_mean_conv5way_step24000	cat_Latn	cmn_Hani	head	head	Romance	Sinitic	Latn	Hani	-0.189119
v52_mean_conv5way_step24000	cat_Latn	csb_Latn	head	tail	Romance	Slavic	Latn	Latn	-0.119619
v52_mean_conv5way_step24000	cat_Latn	deu_Latn	head	head	Romance	Germanic	Latn	Latn	0.128785
v52_mean_conv5way_step24000	cat_Latn	dtp_Latn	head	tail	Romance	Austronesian	Latn	Latn	-0.393305
v52_mean_conv5way_step24000	cat_Latn	ell_Grek	head	head	Romance	Hellenic	Latn	Grek	0.231543
v52_mean_conv5way_step24000	cat_Latn	eng_Latn	head	head	Romance	Germanic	Latn	Latn	0.151697
v52_mean_conv5way_step24000	cat_Latn	epo_Latn	head	head	Romance	Constructed	Latn	Latn	0.307819
v52_mean_conv5way_step24000	cat_Latn	est_Latn	head	head	Romance	Uralic	Latn	Latn	-0.026482
v52_mean_conv5way_step24000	cat_Latn	fin_Latn	head	head	Romance	Uralic	Latn	Latn	-0.075973
v52_mean_conv5way_step24000	cat_Latn	fra_Latn	head	head	Romance	Romance	Latn	Latn	0.638053
v52_mean_conv5way_step24000	cat_Latn	fur_Latn	head	tail	Romance	Romance	Latn	Latn	0.327436
v52_mean_conv5way_step24000	cat_Latn	hau_Latn	head	head	Romance	Afro-Asiatic	Latn	Latn	-0.339278
v52_mean_conv5way_step24000	cat_Latn	heb_Hebr	head	head	Romance	Semitic	Latn	Hebr	-0.036231
v52_mean_conv5way_step24000	cat_Latn	hrv_Latn	head	head	Romance	Slavic	Latn	Latn	0.058649
v52_mean_conv5way_step24000	cat_Latn	hun_Latn	head	head	Romance	Uralic	Latn	Latn	0.138670
v52_mean_conv5way_step24000	cat_Latn	ile_Latn	head	tail	Romance	Constructed	Latn	Latn	0.222968
v52_mean_conv5way_step24000	cat_Latn	ind_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.129492
v52_mean_conv5way_step24000	cat_Latn	ita_Latn	head	head	Romance	Romance	Latn	Latn	0.663596
v52_mean_conv5way_step24000	cat_Latn	jav_Latn	head	head	Romance	Austronesian	Latn	Latn	-0.288753
